id,time,latitude,longitude,depth,mag,spatial_cluster
usp000gsd6,09-01-2009 07:28,16.094,119.737,65.80000305,5,42
usp000gsd9,09-01-2009 08:45,-4.279,152.172,184.3000031,5.099999905,30
usp000gsdr,09-01-2009 14:35,-0.706,133.776,35,5.199999809,183
usp000gse3,09-01-2009 22:43,-23.039,-70.805,19.79999924,5,44
usp000gse4,09-01-2009 22:43,-9.805676,5.706283,42.98813629,5.190168381,1
usp000gseg,10-01-2009 06:10,-56.219,-142.911,10,5.099999905,12
usp000gsg0,11-01-2009 14:03,-6.388,147.423,72.59999847,5.199999809,30
usp000gsg2,11-01-2009 14:15,-0.769,133.506,27.20000076,5,183
usp000gsg6,11-01-2009 15:53,6.436,126.871,107.0999985,5.099999905,40
usp000gsga,11-01-2009 18:13,-0.545,132.88,35,5.199999809,183
usp000gsgb,11-01-2009 18:29,-26.729,-175.966,6.199999809,5.199999809,13
usp000gsge,11-01-2009 19:50,-1.59,99.726,35,5,37
usp000gsgq,12-01-2009 02:00,13.496,120.823,37.59999847,5.199999809,59
usp000gshd,12-01-2009 22:14,2.817,95.782,58,5.099999905,36
usp000gshe,12-01-2009 23:07,-10.228,66.311,10,5,0
usp000gshh,13-01-2009 01:04,-13.147,66.078,10,6,0
usp000gshs,13-01-2009 06:12,35.66,26.39,42,5.300000191,0
usp000gsht,13-01-2009 07:30,-8.951,-109.337,10,5.199999809,227
usp000gshx,13-01-2009 10:38,-22.79,-175.211,40.09999847,5,13
usp000gsj3,13-01-2009 17:17,-29.549,-71.224,60.5,5.099999905,31
usp000gsj9,13-01-2009 18:45,20,147.093,19,5,338
usp000gsjy,14-01-2009 04:48,-6.472,155.704,169.6000061,5.199999809,30
usp000gsk0,14-01-2009 05:14,52.267,159.294,62.40000153,5.400000095,116
usp000gsk1,14-01-2009 05:14,-9.798279,5.733242,42.9993248,5.19030571,1
usp000gskf,14-01-2009 11:09,-7.748,118.687,38.40000153,5,52
usp000gskm,14-01-2009 13:33,-0.51,132.951,35,5,183
usp000gsks,14-01-2009 18:46,-0.394,132.207,35,5,183
usp000gsm5,15-01-2009 07:27,-22.352,170.635,27,6.699999809,30
usp000gsm6,15-01-2009 07:27,-9.796635,5.739233,43.00180817,5.190336227,1
usp000gsmr,15-01-2009 13:02,-22.54,170.43,35,5.599999905,30
usp000gsmx,15-01-2009 15:44,-22.152,-173.637,10,5,13
usp000gsmy,15-01-2009 16:15,-10.334,161.211,114.0999985,5.699999809,30
usp000gsmz,15-01-2009 17:49,46.857,155.154,36,7.400000095,35
usp000gsnh,15-01-2009 23:52,-0.299,132.596,35,5,183
usp000gsnk,15-01-2009 23:58,-0.556,132.708,32.5,5,183
usp000gsp5,16-01-2009 06:47,-15.064,167.991,58,5,30
usp000gsp6,16-01-2009 06:47,-9.793758,5.749717,43.00616074,5.190389156,1
usp000gspy,16-01-2009 19:11,-22.282,170.441,35,5.300000191,30
usp000gsq0,16-01-2009 19:55,-22.304,170.274,21.5,5.800000191,30
usp000gsq2,16-01-2009 20:05,-22.288,170.378,35,5.300000191,30
usp000gsq9,16-01-2009 22:14,14.487,-45.058,10,5.400000095,0
usp000gsqd,16-01-2009 23:02,-22.496,170.42,35,5.099999905,30
usp000gsqq,17-01-2009 02:57,15.739,-92.744,169.1000061,5.800000191,117
usp000gsqt,17-01-2009 05:17,-59.743,-26.698,77.5,5.099999905,121
usp000gsqy,17-01-2009 07:14,-22.184,170.486,35,5.099999905,30
usp000gsr3,17-01-2009 08:38,44.032,150.648,21.70000076,5.400000095,0
usp000gsr9,17-01-2009 12:07,51.212,178.93,45.70000076,5.099999905,6
usp000gssj,18-01-2009 08:15,19.217,121.247,35,5.099999905,131
usp000gsst,18-01-2009 11:53,-22.672,170.771,35,5,30
usp000gssu,18-01-2009 12:19,-22.406,170.6,35,5,30
usp000gssv,18-01-2009 14:11,-30.199,-177.951,33,6.400000095,13
usp000gst0,18-01-2009 20:40,-16.536,-175.06,47,5.099999905,13
usp000gst1,18-01-2009 20:40,-9.787594,5.772183,43.01548004,5.190503597,1
usp000gsta,19-01-2009 00:14,-0.472,131.905,32.90000153,5,183
usp000gstf,19-01-2009 01:06,-0.196,132.836,35,5.199999809,183
usp000gstk,19-01-2009 03:35,-22.596,170.911,12,6.599999905,30
usp000gstm,19-01-2009 03:38,53.828,160.397,66.19999695,5.099999905,251
usp000gstn,19-01-2009 03:46,-22.477,170.806,35,6,30
usp000gsu0,19-01-2009 09:19,-9.784306,5.784165,43.02045059,5.190564632,1
usp000gsu3,19-01-2009 09:11,-38.945,-15.764,10,5.099999905,308
usp000gsu6,19-01-2009 09:19,-38.794,-15.88,10,5.099999905,308
usp000gsub,19-01-2009 10:27,-38.958,-15.705,10,5.400000095,308
usp000gsud,19-01-2009 10:37,-38.968,-15.858,10,5.300000191,308
usp000gsuf,19-01-2009 11:14,34.613,141.634,40.40000153,5.099999905,118
usp000gsuk,19-01-2009 15:10,-39.012,-15.868,10,5.099999905,308
usp000gsus,19-01-2009 17:28,7.65,126.788,35,5.099999905,40
usp000gsuy,19-01-2009 22:26,-22.792,170.74,35,5.599999905,30
usp000gsv4,19-01-2009 23:50,22.772,-111.094,10,5.300000191,0
usp000gsv5,19-01-2009 23:50,-9.781429,5.794649,43.02480316,5.190617561,1
usp000gsvh,20-01-2009 04:06,0.47,120.993,88,5.099999905,69
usp000gswb,20-01-2009 09:26,35.869,69.932,91.5,5.199999809,47
usp000gswg,20-01-2009 10:46,-4.667,129.814,143.8000031,5.5,74
usp000gswp,20-01-2009 12:34,-10.685,115.025,30.89999962,5.099999905,0
usp000gsxc,21-01-2009 01:42,15.646,96.038,35,5,0
usp000gsxf,21-01-2009 02:19,-22.751,171.024,35,5.300000191,30
usp000gsxr,21-01-2009 06:27,-20.175,66.411,10,5.199999809,329
usp000gsy1,21-01-2009 17:08,-9.77773,5.808129,43.03039551,5.190686226,1
usp000gsy3,21-01-2009 14:14,-54.289,-133.167,10,5.300000191,26
usp000gsy5,21-01-2009 17:08,-22.689,171.043,24,6.099999905,30
usp000gsyn,22-01-2009 03:01,-0.523,127.431,132.1999969,5.099999905,50
usp000gsyu,22-01-2009 05:09,47.056,155.512,10,5.099999905,35
usp000gsz1,22-01-2009 07:20,-9.776498,5.812622,43.03226089,5.190709114,1
usp000gsz3,22-01-2009 08:12,-9.776087,5.81412,43.03288269,5.190716743,1
usp000gsz5,22-01-2009 07:20,-0.334,132.805,35,5,183
usp000gsz7,22-01-2009 08:12,-22.494,170.932,35,5.099999905,30
usp000gsze,22-01-2009 13:40,-5.912,148.511,44,6.099999905,30
usp000gszg,22-01-2009 14:03,15.189,-91.931,199.3999939,5.099999905,58
usp000gszh,22-01-2009 14:34,53.032,-35.101,10,5,180
usp000gszq,22-01-2009 20:16,-7.307,128.568,146.6999969,6.099999905,74
usp000gszx,23-01-2009 01:50,-15.201,167.506,145.3000031,5.099999905,30
usp000gszz,23-01-2009 02:48,-6.339,154.945,47,5.099999905,30
usp000gt09,23-01-2009 12:38,21.118,121.24,10,5.300000191,66
usp000gt0b,23-01-2009 12:56,-36.386,-70.81,126.5999985,5.199999809,0
usp000gt0c,23-01-2009 13:18,-5.134,68.559,10,5,151
usp000gt0h,23-01-2009 15:25,-54.896,-128.977,10,5.300000191,24
usp000gt0q,23-01-2009 21:27,-30.222,-177.766,35,5,13
usp000gt0w,24-01-2009 01:28,-28.25,-176.697,10,5.900000095,13
usp000gt10,23-01-2009 12:38,-9.77321,5.824604,43.03723145,5.190770149,1
usp000gt1m,24-01-2009 09:01,-19.584,-179.112,671,5.599999905,13
usp000gt1x,24-01-2009 13:41,-0.509,132.913,27.39999962,5.099999905,183
usp000gt20,24-01-2009 13:52,-8.412,125.014,21.79999924,5.099999905,128
usp000gt21,24-01-2009 13:52,-9.769922,5.836586,43.042202,5.190830708,1
usp000gt2c,24-01-2009 19:30,-18.919,-67.708,183.1000061,5.099999905,0
usp000gt2m,24-01-2009 22:43,5.485,126.283,144.3999939,5.099999905,40
usp000gt2t,25-01-2009 01:47,43.236,80.893,19,5.099999905,0
usp000gt30,25-01-2009 09:15,-30.013,-177.842,51.29999924,5,13
usp000gt31,25-01-2009 09:15,-9.767867,5.844075,43.04531097,5.190868855,1
usp000gt3k,25-01-2009 19:13,-6.912,130.275,68.90000153,5.199999809,74
usp000gt3n,25-01-2009 21:16,38.181,72.241,20,5,0
usp000gt43,26-01-2009 05:23,0.072,100.044,127.5,5,0
usp000gt44,26-01-2009 05:23,-9.766634,5.848568,43.04717255,5.190891743,1
usp000gt4d,26-01-2009 11:54,-17.796,-178.591,579.5,5.800000191,39
usp000gt4f,26-01-2009 14:34,-22.967,-114.471,10,5.099999905,210
usp000gt4p,26-01-2009 19:11,51.955,-171.159,25.29999924,5.800000191,93
usp000gt4s,26-01-2009 19:33,-0.352,98.184,10,5.699999809,36
usp000gt4u,26-01-2009 21:30,57.511,120.578,13.30000019,5.400000095,0
usp000gt54,27-01-2009 00:54,-9.764169,5.857554,43.05090332,5.190937519,1
usp000gt55,27-01-2009 00:57,-9.763758,5.859052,43.05152512,5.190945148,1
usp000gt56,27-01-2009 00:54,-17.687,176.004,35,5.300000191,0
usp000gt57,27-01-2009 00:57,-11.379,117.55,12.30000019,5.099999905,43
usp000gt5m,27-01-2009 06:29,-17.837,-178.677,601,5.900000095,39
usp000gt64,27-01-2009 23:19,-44.85,35.685,10,5.099999905,0
usp000gt65,27-01-2009 23:57,55.536,164.298,23.79999924,5.5,0
usp000gt67,28-01-2009 00:01,-0.262,98.28,20,5.699999809,36
usp000gt68,28-01-2009 00:03,-0.204,98.416,10,5,36
usp000gt6a,28-01-2009 01:34,-2.925,136.588,56.40000153,5.300000191,146
usp000gt6q,28-01-2009 07:53,-8.936,124.157,65.90000153,5.699999809,128
usp000gt6z,28-01-2009 12:39,-16.973,-172.068,10,5.5,13
usp000gt70,28-01-2009 17:24,13.34,-89.707,60,5.199999809,58
usp000gt78,28-01-2009 19:51,2.451,128.606,208.5,5,40
usp000gt79,28-01-2009 20:29,13.727,92.819,35,5.099999905,266
usp000gt7r,29-01-2009 04:45,-9.009,124.114,65.90000153,5,128
usp000gt8f,29-01-2009 22:28,-8.108,-71.402,602.4000244,5.599999905,269
usp000gt8g,29-01-2009 22:43,10.973,124.964,8,5.400000095,49
usp000gt8u,30-01-2009 03:47,-15.385,-174.473,10,5.699999809,13
usp000gtbb,01-02-2009 01:50,4.847,127.765,35,5.099999905,40
usp000gtbp,01-02-2009 09:32,37.884,142.403,37.90000153,5.099999905,35
usp000gtbx,01-02-2009 15:18,-34.969,-111.447,10,5,20
usp000gtcx,02-02-2009 08:36,27.228,66.322,35,5.099999905,0
usp000gtcy,02-02-2009 09:04,-4.546,102.759,50.70000076,5,37
usp000gtd6,02-02-2009 17:53,-13.582,-76.558,21,6,202
usp000gtd7,02-02-2009 17:53,-9.908829,5.33035,42.83215332,5.188257694,1
usp000gtde,03-02-2009 00:07,-19.05,169.493,265.1000061,5.300000191,30
usp000gte0,03-02-2009 13:57,-6.479,130.141,164.6999969,5.099999905,74
usp000gte2,03-02-2009 15:06,-24.457,-179.664,497.3999939,5.199999809,13
usp000gte5,03-02-2009 15:48,-3.895,34.853,10,5.099999905,0
usp000gtfk,05-02-2009 08:47,-27.416,-176.45,37.90000153,5,13
usp000gtfq,05-02-2009 10:40,-56.551,-25.513,35,5,121
usp000gtfz,05-02-2009 19:27,23.556,-109.452,10,5,0
usp000gtg6,05-02-2009 23:14,-27.393,-176.447,54.20000076,5.099999905,13
usp000gtg7,05-02-2009 23:14,-9.905541,5.342332,42.83712769,5.188318729,1
usp000gtgb,06-02-2009 02:58,-27.987,-71.104,52.20000076,5.300000191,31
usp000gtgd,06-02-2009 03:13,-28.225,-12.741,10,5.199999809,0
usp000gtgn,06-02-2009 09:59,-6.941,123.241,658.7999878,5,56
usp000gthm,07-02-2009 21:51,-20.538,-178.214,543.5,5.400000095,13
usp000gthy,08-02-2009 06:34,-29.784,-111.941,10,5.300000191,15
usp000gtj0,08-02-2009 07:24,-24.715,-177.031,25,5.099999905,148
usp000gtj1,08-02-2009 07:24,-9.902664,5.352816,42.84147644,5.188372135,1
usp000gtje,08-02-2009 15:34,-6.116,147.824,46.79999924,5.599999905,30
usp000gtjn,08-02-2009 20:49,-2.532,-78.893,85.80000305,5,0
usp000gtjq,08-02-2009 21:23,-6.757,-80.89,75.69999695,5.099999905,0
usp000gtju,09-02-2009 01:17,21.433,145.907,49.40000153,5.199999809,0
usp000gtk1,09-02-2009 14:09,-9.900198,5.361803,42.8452034,5.188417435,1
usp000gtk2,09-02-2009 10:47,-9.900609,5.360305,42.84458542,5.188409805,1
usp000gtk4,09-02-2009 10:47,1.317,123.467,23.5,5.400000095,69
usp000gtk7,09-02-2009 14:09,-6.567,-81.15,15,6,0
usp000gtmr,11-02-2009 04:17,-0.084,124.285,62.70000076,5,69
usp000gtmu,11-02-2009 04:44,2.268,-84.463,42.5,5.099999905,351
usp000gtn0,11-02-2009 09:31,-20.775,-177.298,10,5.5,13
usp000gtn8,11-02-2009 13:52,-16.221,178.329,10,5.699999809,191
usp000gtn9,11-02-2009 16:02,-5.528,151.758,57.40000153,5,30
usp000gtnb,11-02-2009 17:17,6.749,-72.914,163.1999969,5,236
usp000gtnc,11-02-2009 17:34,3.886,126.387,20,7.199999809,40
usp000gtnd,11-02-2009 17:41,3.615,126.606,21.60000038,5.5,40
usp000gtne,11-02-2009 17:44,3.875,126.643,29.10000038,5.5,40
usp000gtnf,11-02-2009 17:47,3.817,126.729,30.20000076,5.300000191,40
usp000gtng,11-02-2009 17:49,3.892,126.533,35,5.599999905,40
usp000gtnh,11-02-2009 17:52,3.749,126.794,34.29999924,5.199999809,40
usp000gtnj,11-02-2009 17:53,3.848,126.404,25.79999924,5.199999809,40
usp000gtnk,11-02-2009 17:57,3.376,126.102,35,5,40
usp000gtnu,11-02-2009 18:18,3.978,126.744,35,5,40
usp000gtnv,11-02-2009 18:22,3.959,126.652,44.09999847,5.099999905,40
usp000gtnw,11-02-2009 18:25,4.026,126.783,35,6,40
usp000gtnx,11-02-2009 18:27,4.003,126.541,37.20000076,5.400000095,40
usp000gtp3,11-02-2009 18:47,3.833,126.512,35,5.300000191,40
usp000gtp4,11-02-2009 18:54,3.949,126.705,35,5.099999905,40
usp000gtp8,11-02-2009 19:01,3.826,126.482,35,5.5,40
usp000gtp9,11-02-2009 19:06,3.839,126.882,31,5,40
usp000gtpa,11-02-2009 19:18,3.946,126.834,35,5,40
usp000gtpj,11-02-2009 19:56,3.961,126.658,35,5.5,40
usp000gtpn,11-02-2009 20:09,4.028,126.74,35,5.400000095,40
usp000gtpp,11-02-2009 20:10,3.938,126.595,45.59999847,5.199999809,40
usp000gtpr,11-02-2009 20:16,3.783,126.467,42.20000076,5,40
usp000gtpt,11-02-2009 20:19,3.794,126.661,35,5.099999905,40
usp000gtpv,11-02-2009 20:27,3.72,126.6,35,5.199999809,40
usp000gtq1,11-02-2009 20:45,-20.249,-68.794,109,5.300000191,34
usp000gtq4,11-02-2009 21:10,-9.887458,5.408233,42.86447144,5.188653469,1
usp000gtq6,11-02-2009 21:10,3.729,126.79,35,5,40
usp000gtq9,11-02-2009 20:45,-9.887869,5.406735,42.86384964,5.18864584,1
usp000gtqs,11-02-2009 22:14,3.715,126.65,25,5.900000095,40
usp000gtqt,11-02-2009 22:32,3.815,126.944,35,5.099999905,40
usp000gtr1,12-02-2009 00:03,-9.885815,5.414224,42.8669548,5.188683987,1
usp000gtr3,11-02-2009 23:43,-9.886226,5.412726,42.86633301,5.188676357,1
usp000gtr5,11-02-2009 23:43,-5.541,151.663,52.79999924,5.300000191,30
usp000gtr9,12-02-2009 00:03,3.933,126.58,35,5.5,40
usp000gtrp,12-02-2009 01:25,4.042,126.798,16.29999924,5.599999905,40
usp000gtrr,12-02-2009 01:42,4.006,126.626,42,5.300000191,40
usp000gtrv,12-02-2009 02:15,4.032,126.765,35.29999924,5,40
usp000gtry,12-02-2009 03:01,3.808,126.568,35,5.099999905,40
usp000gtrz,12-02-2009 03:19,3.593,126.648,35,5.099999905,40
usp000gts1,12-02-2009 04:27,-9.882527,5.426205,42.87192535,5.188745022,1
usp000gts3,12-02-2009 03:49,3.947,126.411,26,6,40
usp000gts5,12-02-2009 04:16,3.747,126.504,35,5.199999809,40
usp000gts7,12-02-2009 04:27,4.013,126.568,35,5.300000191,40
usp000gtsa,12-02-2009 04:40,4.119,126.734,35,5,40
usp000gtsd,12-02-2009 06:02,4.136,126.878,35,5,40
usp000gtsh,12-02-2009 07:07,4.022,126.662,35,5.199999809,40
usp000gtsk,12-02-2009 07:38,3.706,126.793,35,5.599999905,40
usp000gtsq,12-02-2009 08:30,3.972,126.724,35,6,40
usp000gtsr,12-02-2009 08:38,4.013,126.509,35,5,40
usp000gtt6,12-02-2009 11:35,3.987,126.685,35,5.099999905,40
usp000gtt7,12-02-2009 11:35,-9.87965,5.43669,42.87627792,5.188798428,1
usp000gttg,12-02-2009 13:15,4.036,126.548,27,6.300000191,40
usp000gtth,12-02-2009 13:22,45.533,150.662,59.40000153,5.199999809,35
usp000gttj,12-02-2009 13:22,3.989,127.153,35,5,40
usp000gttk,12-02-2009 13:40,4.026,126.735,35,5,40
usp000gttm,12-02-2009 13:41,12.148,143.767,40.09999847,5.300000191,41
usp000gtts,12-02-2009 14:07,4.002,126.572,35,5,40
usp000gttt,12-02-2009 14:16,3.694,126.512,35,5.300000191,40
usp000gtu1,12-02-2009 15:44,-9.876362,5.448672,42.88124847,5.188858986,1
usp000gtu2,12-02-2009 16:57,-9.875951,5.450169,42.88187027,5.188866615,1
usp000gtu3,12-02-2009 15:44,3.93,126.472,35,5,40
usp000gtu4,12-02-2009 16:57,4.03,126.647,14.30000019,5.099999905,40
usp000gtua,12-02-2009 17:46,3.979,126.483,43.90000153,5.699999809,40
usp000gtuf,12-02-2009 18:54,-31.232,-178.111,23.79999924,5.800000191,13
usp000gtuh,12-02-2009 20:25,-8.24,121.373,221.1999969,5.400000095,301
usp000gtva,13-02-2009 02:17,-30.712,-178.2,58.09999847,5.300000191,13
usp000gtvb,13-02-2009 02:24,3.744,126.732,35,5.300000191,40
usp000gtvf,13-02-2009 03:28,3.747,126.609,35,5,40
usp000gtw3,13-02-2009 06:28,3.988,126.606,35,5,40
usp000gtw4,13-02-2009 06:28,-9.872664,5.462151,42.88684082,5.18892765,1
usp000gtwb,13-02-2009 07:56,3.65,126.622,35,5.199999809,40
usp000gtwr,13-02-2009 11:31,3.97,126.82,35,5,40
usp000gtwu,13-02-2009 12:37,3.754,126.683,35,5.599999905,40
usp000gtwv,13-02-2009 13:18,-8.517,-73.993,157,5.199999809,163
usp000gtx12,13-02-2009 14:38,-9.870609,5.46964,42.8899498,5.188965797,1
usp000gtx2,13-02-2009 14:38,4.139,126.769,35,5,40
usp000gtx5,13-02-2009 16:49,-9.870198,5.471138,42.89057159,5.188973427,1
usp000gtx9,13-02-2009 16:49,3.643,126.842,35,5.300000191,40
usp000gtxk,13-02-2009 21:26,3.776,126.461,32.40000153,5.400000095,40
usp000gtxr,13-02-2009 23:32,46.746,84.5,10.69999981,5,0
usp000gty0,14-02-2009 02:06,-21.514,170.422,120,5.199999809,30
usp000gty14,14-02-2009 02:06,-9.868965,5.475631,42.89243317,5.188996315,1
usp000gty7,14-02-2009 05:30,4.182,126.747,35,5,40
usp000gtye,14-02-2009 07:48,18.674,-68.919,121.5999985,5,0
usp000gtyj,14-02-2009 08:29,-15.722,167.459,120.0999985,5,30
usp000gtyz,14-02-2009 20:29,-5.417,151.72,48.5,5.400000095,30
usp000gu02,15-02-2009 04:40,3.974,126.714,24.20000076,5.099999905,40
usp000gu03,15-02-2009 04:40,-9.86691,5.48312,42.89554214,5.189034462,1
usp000gu0d,15-02-2009 07:15,-0.302,132.469,35,5.099999905,183
usp000gu0x,15-02-2009 09:24,40.239,142.236,33,5.699999809,35
usp000gu0z,15-02-2009 10:04,-5.854,-80.891,21,6.099999905,250
usp000gu10,16-02-2009 00:33,-9.864033,5.493604,42.8998909,5.189087391,1
usp000gu16,16-02-2009 02:22,-9.863622,5.495101,42.9005127,5.18909502,1
usp000gu1a,15-02-2009 16:16,4.025,126.618,35,5,40
usp000gu1f,15-02-2009 18:27,-36.372,-96.625,10,5,18
usp000gu1n,15-02-2009 21:09,-20.834,173.675,26.39999962,5.199999809,281
usp000gu22,16-02-2009 00:33,-3.664,149.608,10,5.099999905,17
usp000gu28,16-02-2009 02:22,-29.134,-69.807,75,5.400000095,0
usp000gu2a,16-02-2009 05:54,-6.898,155.31,81.30000305,5.099999905,30
usp000gu2b,16-02-2009 05:59,-6.854,155.3,91.30000305,5,30
usp000gu2f,16-02-2009 08:24,-3.949,34.843,10,5,0
usp000gu2s,16-02-2009 15:02,-8.581,157.654,35,5,30
usp000gu30,17-02-2009 19:21,-9.859513,5.510079,42.90672684,5.189171314,1
usp000gu33,16-02-2009 23:16,37.13,20.78,15,5.5,261
usp000gu34,16-02-2009 23:16,-9.861568,5.50259,42.90362167,5.189133167,1
usp000gu36,17-02-2009 21:50,-9.859102,5.511577,42.90734863,5.189178944,1
usp000gu3b,17-02-2009 03:30,-30.724,-178.617,13,6,13
usp000gu3g,17-02-2009 05:28,39.107,29.039,7.300000191,5.199999809,0
usp000gu3h,17-02-2009 06:16,-7.558,127.762,147.3999939,5,74
usp000gu3j,17-02-2009 07:01,2.299,128.216,114,5,40
usp000gu42,17-02-2009 19:21,-18.851,168.854,98.69999695,5,30
usp000gu48,17-02-2009 21:50,17.644,145.037,35,5,65
usp000gu4c,18-02-2009 00:09,-52.963,20.885,10,5.099999905,0
usp000gu4e,18-02-2009 00:16,-52.992,20.953,10,5,0
usp000gu4s,18-02-2009 03:07,-52.966,20.909,10,5.900000095,0
usp000gu4v,18-02-2009 03:30,-61.706,154.752,10,5.599999905,19
usp000gu5c,18-02-2009 10:11,30.667,83.857,35,5.099999905,314
usp000gu5e,18-02-2009 10:26,3.67,126.551,35,5.199999809,40
usp000gu5h,18-02-2009 11:44,3.839,126.64,35,5.199999809,40
usp000gu5x,18-02-2009 21:53,-27.424,-176.33,25,7,13
usp000gu60,19-02-2009 00:28,-14.347,66.135,10,5.400000095,178
usp000gu61,19-02-2009 00:28,-9.855403,5.525056,42.91294098,5.189247608,1
usp000gu6a,19-02-2009 09:03,-7.389,120.642,586.4000244,5.199999809,199
usp000gu6z,20-02-2009 01:46,-18.365,-178.749,515.2000122,5.599999905,39
usp000gu73,20-02-2009 03:48,34.203,73.9,12,5.5,135
usp000gu74,20-02-2009 03:48,-9.85417,5.529549,42.91480637,5.189270496,1
usp000gu7d,20-02-2009 10:02,40.657,78.692,17.20000076,5.300000191,0
usp000gu7z,21-02-2009 00:12,28.875,130.864,24.10000038,5.5,53
usp000gu86,21-02-2009 22:47,-9.851293,5.540034,42.91915512,5.189323425,1
usp000gu8k,21-02-2009 13:35,-0.397,132.67,45.09999847,5.5,183
usp000gu8n,21-02-2009 14:30,-25.887,-175.952,28.10000038,5,13
usp000gu8u,21-02-2009 15:40,55.472,-35.115,10,5.099999905,0
usp000gu8y,21-02-2009 16:53,55.451,-35.066,10,5.400000095,0
usp000gu90,22-02-2009 03:52,-9.850882,5.541531,42.91977692,5.189331055,1
usp000gu94,21-02-2009 22:47,-2.699,-78.203,35,5,0
usp000gu98,22-02-2009 03:52,3.849,126.733,35,5.199999809,40
usp000gu9k,22-02-2009 10:33,48.902,158.046,12.80000019,5.099999905,0
usp000gu9r,22-02-2009 12:15,-0.53,133.093,35,5,183
usp000gu9t,22-02-2009 13:50,24.333,127.098,15.19999981,5,0
usp000gu9v,22-02-2009 14:24,41.749,144.02,33.40000153,5.400000095,35
usp000gu9x,22-02-2009 17:45,3.679,126.561,32,6,40
usp000guad,23-02-2009 03:49,-41.65,-88.468,10,5.099999905,331
usp000guah,23-02-2009 05:56,0.479,98.548,35,5.400000095,36
usp000guaq,23-02-2009 11:10,27.582,55.372,10,5.099999905,80
usp000guas,23-02-2009 12:17,-0.72,133.217,35,5.199999809,183
usp000guav,23-02-2009 17:34,3.663,126.638,35,5.300000191,40
usp000guaz,24-02-2009 00:46,-0.255,-18.315,10,5.199999809,347
usp000gub0,24-02-2009 01:26,-27.046,75.142,10,5.099999905,0
usp000gub16,24-02-2009 01:26,-9.845951,5.559504,42.92723465,5.189422607,1
usp000gub8,24-02-2009 05:58,13.787,146.303,9,5.900000095,41
usp000gubd,24-02-2009 07:05,8.181,-103.778,10,5.199999809,0
usp000gubv,24-02-2009 10:35,-1.744,120.538,35,5.099999905,256
usp000guby,24-02-2009 12:13,1.425,97.165,23,5.599999905,36
usp000gubz,24-02-2009 12:39,-23.18,170.557,32,5.699999809,30
usp000guc10,24-02-2009 18:28,-9.843485,5.568491,42.93096542,5.189468384,1
usp000guc9,24-02-2009 18:28,-27.003,-176.402,10,5,13
usp000guca,24-02-2009 18:30,-13.175,167.244,219.6000061,5.199999809,30
usp000gucx,25-02-2009 07:51,9.1,126.278,84,5,40
usp000gucz,25-02-2009 09:19,-23.146,170.559,35,5.300000191,30
usp000gud4,25-02-2009 16:08,-41.887,88.634,10,5.5,197
usp000gud5,25-02-2009 16:08,-9.841841,5.574482,42.93344879,5.189498425,1
usp000gudq,26-02-2009 12:32,19.017,121.265,38.40000153,5.5,131
usp000gudw,26-02-2009 16:15,3.691,126.641,53.29999924,5,40
usp000gudx,26-02-2009 21:09,-7.467,127.772,144.6999969,5.5,74
usp000gue7,27-02-2009 02:57,-11.876,166.309,75.59999847,5,30
usp000gue8,27-02-2009 02:57,-9.840197,5.580473,42.93593597,5.189528942,1
usp000gueb,27-02-2009 05:25,1.518,97.089,35,5.099999905,36
usp000gueg,27-02-2009 12:48,-5.552,130.989,96,5,74
usp000guez,27-02-2009 19:08,-27.121,-176.135,1.299999952,5.099999905,13
usp000guh1,01-03-2009 08:17,-27.364,-176.346,66.90000153,5.300000191,13
usp000guh2,01-03-2009 08:17,-9.977049,5.081726,42.72899628,5.186994076,1
usp000guha,01-03-2009 15:42,-21.762,-176.58,173,5.5,13
usp000guhe,01-03-2009 19:11,-35.044,-178.928,35.29999924,5.199999809,13
usp000guhg,01-03-2009 19:46,-7.151,128.294,35,5.099999905,74
usp000guhm,02-03-2009 00:03,-1.105,119.868,11,5.599999905,256
usp000guhu,02-03-2009 07:56,-4.874,153.465,93.5,5,30
usp000guj5,02-03-2009 15:05,30.518,67.776,10,5,333
usp000guj6,02-03-2009 15:05,-9.974583,5.090712,42.73272324,5.187039852,1
usp000gujp,03-03-2009 01:19,-3.763,151.242,11,5.300000191,30
usp000gujw,03-03-2009 04:52,-3.718,151.319,10,5.199999809,30
usp000gujx,03-03-2009 05:10,13.097,143.835,139.6000061,5.300000191,41
usp000guk0,03-03-2009 06:05,-56.347,-27.064,134,5.300000191,121
usp000guk1,03-03-2009 06:05,-9.972939,5.096703,42.73521042,5.18707037,1
usp000gukd,03-03-2009 14:22,38.072,71.588,2.900000095,5.099999905,0
usp000gukf,03-03-2009 16:21,31.799,104.792,10,5.099999905,378
usp000gukw,04-03-2009 05:23,-29.018,-13.686,10,5,0
usp000gum3,04-03-2009 10:56,2.798,95.445,26.79999924,5.199999809,36
usp000gum9,04-03-2009 17:06,-13.111,167.765,40,5.099999905,0
usp000gume,04-03-2009 20:45,16.211,145.778,141.3000031,5,309
usp000gumj,04-03-2009 22:30,18.286,-68.563,163.1000061,5,0
usp000gumq,05-03-2009 01:32,-30.753,-13.497,10,5.099999905,371
usp000gunb,05-03-2009 12:17,80.205,-1.091,10,5.400000095,0
usp000gung,05-03-2009 15:49,15.577,95.993,7.900000095,5.099999905,0
